iter	Logloss
166	0.2736018603
167	0.2734099895
168	0.2731872534
169	0.2728958749
170	0.2725906777
171	0.2723839426
172	0.2720599346
173	0.2717066423
174	0.2714561553
175	0.2711566953
176	0.2710344723
177	0.2707943226
178	0.2704843958
179	0.2701925549
180	0.2698829883
181	0.2696683215
182	0.2695023845
183	0.2692945857
184	0.2690573118
185	0.2688946803
186	0.2686715307
187	0.2684645914
188	0.2683308341
189	0.2679671066
190	0.2678327444
191	0.2675587281
192	0.2673708642
193	0.2671905086
194	0.267003496
195	0.266842225
196	0.2666583789
197	0.2665209531
198	0.2662370158
199	0.2661065508
200	0.2659410881
201	0.2657617505
202	0.2655287576
203	0.2651998238
204	0.2648713453
205	0.2645713348
206	0.2644022638
207	0.2641959917
208	0.26409466
209	0.2638226548
210	0.2636038249
211	0.2633725325
212	0.262733392
213	0.2626311261
214	0.2624357183
215	0.2621598546
216	0.2620536155
217	0.2617541917
218	0.2616039457
219	0.2614682055
220	0.2613370533
221	0.261225961
222	0.2610224969
223	0.2608838449
224	0.2607975103
225	0.2604992151
226	0.2602814611
227	0.2601014602
228	0.2598829275
229	0.2596575357
230	0.2594759998
231	0.2586906744
232	0.2585026839
233	0.2582965007
234	0.2581665968
235	0.2578976411
236	0.2577390296
237	0.2575557506
238	0.2574618473
239	0.2572378621
240	0.2571202814
241	0.257004435
242	0.2567433526
243	0.2566499256
244	0.256379977
245	0.2562178727
246	0.2561092107
247	0.2558792042
248	0.2556918239
249	0.2555556606
250	0.2553256673
251	0.2550721382
252	0.2549124463
253	0.2546464643
254	0.2544952128
255	0.2543116678
256	0.2541828291
257	0.2540083204
258	0.2538803358
259	0.2537585506
260	0.2537073833
261	0.2536057708
262	0.2534064971
263	0.2532055965
264	0.2529818095
265	0.2528076112
266	0.2525972705
267	0.2523937946
268	0.2521440324
269	0.2519681853
270	0.2518425687
271	0.2517696849
272	0.2515140604
273	0.2514465166
274	0.2512821111
275	0.2510669757
276	0.2508086144
277	0.2506314392
278	0.2504452565
279	0.2501990098
280	0.2499829173
281	0.249816604
282	0.249607849
283	0.2494654964
284	0.2493174859
285	0.2492118262
286	0.2490472045
287	0.2487959016
288	0.2487143162
289	0.2486169469
290	0.2484611286
291	0.2482891245
292	0.2481183319
293	0.2479304691
294	0.2477010165
295	0.2475503731
296	0.247409486
297	0.2473165481
298	0.2472231062
299	0.2470113834
300	0.2469003616
301	0.2467111508
302	0.2465907724
303	0.2464331199
304	0.2461910145
305	0.246077939
306	0.2459566937
307	0.2454505298
308	0.2452820629
309	0.2450537237
310	0.2449214585
311	0.2447437437
312	0.2444358203
313	0.2442241244
314	0.2440512068
315	0.2438915729
316	0.2437096091
317	0.2436377301
318	0.2434528709
319	0.2433031699
320	0.2431436744
321	0.2429990324
322	0.2429203928
323	0.2427773008
324	0.242601265
325	0.2425165954
326	0.242405896
327	0.2422918089
328	0.2421634174
329	0.2420163609
330	0.2418813561
331	0.2417365598
332	0.2415248604
333	0.2413156887
334	0.2411385323
335	0.2410465792
336	0.240800666
337	0.2405645613
338	0.2403980769
339	0.2402951518
340	0.2402307065
341	0.2400466717
342	0.2399784711
343	0.2398294011
344	0.2397336779
345	0.2396105568
346	0.2394046119
347	0.2392143863
348	0.2391175981
349	0.2387773153
350	0.2386383439
351	0.2384844669
352	0.2383363959
353	0.2382343979
354	0.2381388182
355	0.2380394825
356	0.2378613519
357	0.237704036
358	0.2375998228
359	0.2374307084
360	0.2372721322
361	0.2371099162
362	0.236916978
363	0.2367861406
364	0.236627885
365	0.2364233119
366	0.2362344967
367	0.2361073139
368	0.2358612154
369	0.2357638361
370	0.2356479882
371	0.2354234694
372	0.235282771
373	0.2350181755
374	0.2348349997
375	0.2345810121
376	0.2344364404
377	0.2343010907
378	0.2341011775
379	0.2339417253
380	0.2337852712
381	0.2337077002
382	0.233417278
383	0.2332241747
384	0.2330072491
385	0.2328754527
386	0.2326653065
387	0.232480046
388	0.2323199486
389	0.2322215241
390	0.2320787113
391	0.232012333
392	0.2318616105
393	0.2317129782
394	0.2316353739
395	0.2315153535
396	0.2313219008
397	0.2312005668
398	0.2310957583
399	0.230913563
400	0.2307026067
401	0.2305183625
402	0.2303490206
403	0.2301594589
404	0.2299924024
405	0.2298869308
406	0.2298274181
407	0.2297026092
408	0.2294581648
409	0.2292932015
410	0.2291849494
411	0.2290345702
412	0.2288990811
413	0.2287388189
414	0.2286171553
415	0.2284793554
416	0.2283594953
417	0.2280660697
418	0.2278613038
419	0.2277443466
420	0.2276323299
421	0.2275235096
422	0.2273723097
423	0.2272419049
424	0.2269970906
425	0.2268346993
426	0.2267439802
427	0.2265014076
428	0.2263235995
429	0.2261577643
430	0.2259753847
431	0.2257709697
432	0.2256269591
433	0.2254423876
434	0.2252107312
435	0.2250617221
436	0.2249294029
437	0.224803415
438	0.2247274107
439	0.2246151207
440	0.2244383513
441	0.2243248104
442	0.2241948608
443	0.2240504358
444	0.2238319024
445	0.2237050946
446	0.2234120213
447	0.2232725713
448	0.2231769321
449	0.2230730767
450	0.22291757
451	0.2227507507
452	0.2226054227
453	0.222456975
454	0.2223110778
455	0.222199227
456	0.222142851
457	0.22203754
458	0.2214612288
459	0.2212341745
460	0.2210401959
461	0.2209516226
462	0.2208008243
463	0.2206721674
464	0.2204860265
465	0.2203689485
466	0.2202560527
467	0.2199476511
468	0.2197723776
469	0.2195240155
470	0.2194201079
471	0.2193129173
472	0.2191458242
473	0.2188479083
474	0.2187178301
475	0.2184839511
476	0.2183689711
477	0.2181958575
478	0.2179149327
479	0.217705945
480	0.2175292773
481	0.2173932333
482	0.2173198722
483	0.2172220862
484	0.2170573418
485	0.2169418703
486	0.2168478672
487	0.2166927137
488	0.2165526293
489	0.2164793016
490	0.2162781917
491	0.2161866206
492	0.2159204241
493	0.215811019
494	0.2156109221
495	0.215487231
496	0.215306414
497	0.2151044325
498	0.2149506451
499	0.214819051
500	0.2146528742
501	0.214556723
502	0.2143422684
503	0.2142252179
504	0.214014569
505	0.2138762954
506	0.2136938608
507	0.213545039
508	0.2134534672
509	0.2133314967
510	0.2131563939
511	0.2129924151
512	0.2128173013
513	0.2125938131
514	0.2125017131
515	0.2123550001
516	0.2121977886
517	0.2120079513
518	0.2118680909
519	0.2116313065
520	0.2114316364
521	0.2112342835
522	0.2111353268
523	0.2110439694
524	0.2108292145
525	0.2107171022
526	0.2106146204
527	0.2104184019
528	0.210241001
529	0.2101003228
530	0.2100229527
531	0.2098015195
532	0.209638137
533	0.2095298349
534	0.2093857282
535	0.2092604501
536	0.209155342
537	0.2089734571
538	0.2088467239
539	0.2087572579
540	0.2086614779
541	0.208521689
542	0.2083634026
543	0.2082781754
544	0.2081256016
545	0.2079979304
546	0.2078510729
547	0.2077390099
548	0.2075863757
549	0.2074524816
550	0.2073345277
551	0.2072067548
552	0.2070280813
553	0.2068175601
554	0.2066826413
555	0.206533515
556	0.2063380346
557	0.2062258447
558	0.2061150895
559	0.2059294603
560	0.2058709395
561	0.2057159037
562	0.2055470816
563	0.2054518823
564	0.2052939313
565	0.2050946139
566	0.2050131594
567	0.2049321298
568	0.2047692647
569	0.2046011108
570	0.2043990039
571	0.2041900764
572	0.204123244
573	0.2039418587
574	0.2038328754
575	0.203777721
576	0.2036469987
577	0.2035225879
578	0.2034003953
579	0.2032560874
580	0.203158287
581	0.2030113647
582	0.2029195953
583	0.2028379084
584	0.2027598462
585	0.2026161982
586	0.2024385843
587	0.2022507956
588	0.2020640431
589	0.2017915824
590	0.2016101239
591	0.2015026441
592	0.2013682937
593	0.2012084962
594	0.201081098
595	0.2009445905
596	0.2007903117
597	0.2006408624
598	0.2005407664
599	0.2003607728
600	0.2002765122
601	0.2001611834
602	0.2000759531
603	0.1999076015
604	0.1998272739
605	0.1997486552
606	0.1995986627
607	0.1994602575
608	0.1993601608
609	0.1991944765
610	0.199104266
611	0.1990389078
612	0.1989045909
613	0.1988466914
614	0.1987208725
615	0.1986574629
616	0.1984831672
617	0.1983802573
618	0.1982809884
619	0.1982063552
620	0.1981086425
621	0.1979797276
622	0.1978833036
623	0.1977885199
624	0.1977266276
625	0.1975730506
626	0.1973878728
627	0.1972099162
628	0.1970775478
629	0.1968805643
630	0.1967506363
631	0.1966240084
632	0.1965042281
633	0.1963457643
634	0.1962976955
635	0.1962107744
636	0.195995003
637	0.1958990965
638	0.1957115826
639	0.1955355729
640	0.1953589221
641	0.1952232741
642	0.1950412064
643	0.1949194796
644	0.1948272096
645	0.1946615114
646	0.1945234987
647	0.1944180008
648	0.1942897707
649	0.1940421117
650	0.1939695985
651	0.1938209528
652	0.1936622364
653	0.1934883295
654	0.1933925574
655	0.1932277479
656	0.193079782
657	0.1929593509
658	0.1928300502
659	0.1926881151
660	0.1925705598
661	0.1925001312
662	0.1923743805
663	0.1923054627
664	0.1922270956
665	0.1921066505
666	0.1919338248
667	0.1917983903
668	0.1917401268
669	0.1916097733
670	0.1914508658
671	0.1913454001
672	0.1911566635
673	0.1909802946
674	0.190924869
675	0.1908007836
676	0.1906699623
677	0.190552566
678	0.1904619028
679	0.1903824382
680	0.1902842387
681	0.1901202399
682	0.1899898285
683	0.1898915043
684	0.1897889529
685	0.189708904
686	0.189623806
687	0.1894448824
688	0.1893516494
689	0.1891854001
690	0.1890362934
691	0.1888960388
692	0.1887253648
693	0.1885958587
694	0.1884457369
695	0.188345845
696	0.1882034194
697	0.1881110059
698	0.1879950097
699	0.1878772154
700	0.1877297248
701	0.187637827
702	0.1875333596
703	0.1874309657
704	0.1872956374
705	0.1871782307
706	0.1871045883
707	0.1869313424
708	0.186878393
709	0.1868024984
710	0.1866562327
711	0.1864739402
712	0.1863576354
713	0.186235575
714	0.1861071765
715	0.1859657856
716	0.185840047
717	0.1857067724
718	0.1855561974
719	0.1854333323
720	0.1852618707
721	0.1850965559
722	0.1849927376
723	0.1848313085
724	0.184716642
725	0.1845821217
726	0.1844897626
727	0.1844057636
728	0.1842797097
729	0.1841360051
730	0.1840401283
731	0.1839379003
732	0.1837913642
733	0.1836942027
734	0.18361448
735	0.183519601
736	0.1833789939
737	0.1832253242
738	0.183126851
739	0.182981733
740	0.1828642235
741	0.1827867402
742	0.1826450582
743	0.1825285042
744	0.1823991441
745	0.1822092323
746	0.1821249235
747	0.1820446597
748	0.1819012026
749	0.1817667292
750	0.1816130837
751	0.1814644682
752	0.1813659695
753	0.1812762751
754	0.181118579
755	0.181014615
756	0.1807575983
757	0.1806255725
758	0.1805369216
759	0.1804097564
760	0.180320658
761	0.1802181464
762	0.1800671804
763	0.1799549575
764	0.1798343965
765	0.1796853637
766	0.1795413468
767	0.1794591995
768	0.1793971763
769	0.1792949088
770	0.1791626304
771	0.1790759551
772	0.179009463
773	0.1788945239
774	0.178769009
775	0.1786305872
776	0.1785532309
777	0.1784701828
778	0.1783632293
779	0.1783144624
780	0.1782460995
781	0.178144816
782	0.1779870555
783	0.1778358204
784	0.1777879924
785	0.1776854376
786	0.1775193319
787	0.1774369432
788	0.1772619563
789	0.1771766944
790	0.1770785147
791	0.1769829687
792	0.1768563537
793	0.1767855758
794	0.1766609613
795	0.1765584652
796	0.1764666025
797	0.1763408233
798	0.1762930883
799	0.1762225568
800	0.1761112991
801	0.1760050738
802	0.1759000081
803	0.1758194272
804	0.175651237
805	0.1755845929
806	0.1755028522
807	0.1753870673
808	0.1752498943
809	0.1751319284
810	0.1750553308
811	0.174906169
812	0.1747825792
813	0.1746280625
814	0.1745490871
815	0.1744467348
816	0.1743309801
817	0.1742021164
818	0.1741257696
819	0.1739977279
820	0.1739081041
821	0.1738017365
822	0.1737050152
823	0.1736186703
824	0.1735400772
825	0.1734708986
826	0.1733154807
827	0.1732336023
828	0.173127952
829	0.173038695
830	0.1728952518
831	0.1727776032
832	0.1726630268
833	0.1725311683
834	0.1724325585
835	0.1723348142
836	0.1722205682
837	0.1721180741
838	0.1720300218
839	0.1719188708
840	0.171863658
841	0.1717562609
842	0.1716267616
843	0.171498332
844	0.1714487399
845	0.171389134
846	0.1713459658
847	0.1712545165
848	0.1711151315
849	0.1710273664
850	0.1709690445
851	0.1708820703
852	0.170784286
853	0.1706804041
854	0.1705818326
855	0.170485666
856	0.1704111963
857	0.170302671
858	0.1701709042
859	0.1699482239
860	0.1698342157
861	0.1697568563
862	0.1696156314
863	0.1695283069
864	0.1694363109
865	0.1693368592
866	0.1692324126
867	0.1690979363
868	0.1689709261
869	0.168905936
870	0.1688377121
871	0.1687681072
872	0.1686273998
873	0.1685404142
874	0.1684259583
875	0.168364174
876	0.1682148074
877	0.1681711495
878	0.1680147131
879	0.1678656949
880	0.1677594723
881	0.1676180836
882	0.1675277782
883	0.1674386463
884	0.1673417408
885	0.1672530943
886	0.1671256432
887	0.1669929887
888	0.1668685417
889	0.1667942823
890	0.1666928326
891	0.1665566643
892	0.1664774242
893	0.1663754507
894	0.1662572474
895	0.1661838203
896	0.1660761934
897	0.1659842322
898	0.1659013208
899	0.1657603214
900	0.1656434945
901	0.1655547717
902	0.165451904
903	0.1653754537
904	0.1652702871
905	0.1651872352
906	0.1650958357
907	0.1650144466
908	0.1649270734
909	0.1648022516
910	0.1647459259
911	0.1646439832
912	0.164490107
913	0.1644212466
914	0.1643276646
915	0.1642408419
916	0.1641699115
917	0.1640594426
918	0.1639534876
919	0.1638660516
920	0.1637853846
921	0.163693393
922	0.1635805864
923	0.163460261
924	0.1634295229
925	0.1633726227
926	0.1632380123
927	0.1631376633
928	0.1630170604
929	0.1629878049
930	0.1629010426
931	0.1628273034
932	0.1627607164
933	0.1626694522
934	0.1625721714
935	0.1625540923
936	0.1624088694
937	0.1623381535
938	0.1622477519
939	0.1621815458
940	0.1620714863
941	0.1620176857
942	0.1619460541
943	0.1618054338
944	0.1616997762
945	0.1616160938
946	0.1615432531
947	0.1614516164
948	0.1613547562
949	0.1612449182
950	0.161172807
951	0.1610795095
952	0.1609878248
953	0.160894199
954	0.1608435096
955	0.1607661817
956	0.1606860221
957	0.1606211568
958	0.1605429197
959	0.1604619354
960	0.1603585545
961	0.1602837937
962	0.1601638903
963	0.1601061226
964	0.1600296216
965	0.1599539737
966	0.1598244005
967	0.1597687786
968	0.1596698069
969	0.1596067147
970	0.159557369
971	0.1595124352
972	0.1593876139
973	0.1593170112
974	0.1592646745
975	0.1591595549
976	0.1590952873
977	0.1590053973
978	0.1589372254
979	0.1588586269
980	0.1587772793
981	0.1587219699
982	0.1586039635
983	0.1585394672
984	0.1583307441
985	0.1582766371
986	0.1582282467
987	0.1581499508
988	0.1580752061
989	0.158048785
990	0.157946773
991	0.1579122465
992	0.1578001061
993	0.1577275542
994	0.1576925837
995	0.1576320003
996	0.1575811018
997	0.1574567027
998	0.1573651228
999	0.1572717211
